steps,case1,case2,case3,case4,case5,case6
118804,0.86214821,0.889560536,0.919831922,0.91360683,0.874183652,0.924796572
118807,0.960009719,0.904167116,0.945869712,0.938493963,0.962536611,0.956100481
118810,1.015007204,0.9081866,0.990149241,0.944649399,0.933478395,0.952102822
118813,0.912177558,0.902733069,0.90898193,0.926915683,0.952455189,0.92904667
118816,0.995190434,0.859472179,0.889159955,0.912717206,0.902526246,0.94369747
118819,0.960703958,0.888538005,0.939202915,1.02415518,0.916685083,0.979863116
118822,0.896754314,1.030861637,0.995801948,0.862374089,0.937054897,0.932938382
118825,0.887811123,0.948482233,0.892779891,0.848470775,0.9593448,0.864520761
118828,0.933560747,0.903309883,0.846171064,0.929347409,0.910717607,0.931428103
118831,0.926523477,0.944994594,0.974537245,0.971689155,0.895105683,0.939271242
118834,0.936515241,0.909146875,0.917990198,1.048703629,0.92596007,0.933311052
118837,0.917293579,0.969853987,0.916028809,0.887625854,0.8950775,1.011525821
118840,0.905665914,0.94263973,0.947793733,0.932370501,0.912966192,0.868408814
118843,0.91267667,0.852989999,0.893036892,0.910078012,0.933776984,0.957199412
118846,0.913663076,0.888375785,0.935760645,0.970887038,0.965503489,0.841885132
118849,0.865741444,0.948851037,0.91120739,0.967471881,0.950485838,0.941518658
118852,0.857732813,0.986704608,0.943905752,0.904167043,0.955560923,0.934245237
118855,0.933526602,0.905666716,0.94903762,0.89473815,0.953469555,0.89586688
118858,0.928014094,0.913062161,0.86095576,0.935464306,0.921047119,0.902863883
118861,0.926137197,0.936548718,0.909057678,0.938503624,0.899354619,0.890120956
118864,0.902327797,0.933304276,0.872011755,0.916493913,0.942876982,0.955491419
118867,0.909961718,0.912023546,0.933810303,0.89837549,0.93165954,0.924234975
118870,0.919099896,0.923329151,0.943561069,0.934336958,0.94715495,0.962190658
118873,0.954374697,0.978071163,0.943493743,0.902351104,0.914084831,0.920470625
118876,0.941424351,0.962580589,0.91880534,0.959736869,0.935725658,0.926797189
118879,0.951863356,0.974198084,0.908269084,0.927359023,0.980357242,0.967674326
118882,0.927591049,0.918449359,0.93539726,0.928514398,0.93583761,0.940855881
118885,0.93253845,0.865812256,1.034996167,0.950500906,0.916890008,1.015260576
118888,0.972523916,0.874643165,0.957526939,0.936000801,1.067878298,0.90777322
118891,1.068828538,0.959146941,0.911674911,0.957892139,0.922817238,0.90687031
118894,0.957691716,0.886102449,0.987642137,0.911466697,0.958737704,0.940340059
118897,0.940000771,0.931421946,0.951213777,0.96811565,0.973158419,0.980188813
118900,0.9380396,0.951355216,0.982109523,0.902333494,0.888645864,0.933720445
118903,0.880629339,0.889767749,0.947926266,0.896708846,0.916422983,0.958035837
118906,0.90286127,1.022037238,0.897002185,0.925196073,1.001349235,0.964047447
118909,0.868461073,1.014851549,0.992134175,0.902564413,0.908583511,0.896285065
118912,0.959248931,0.902828987,0.989773445,0.914631357,0.936346693,0.879804385
118915,0.923439128,0.910525467,0.902201578,0.994352516,0.949313505,0.893656074
118918,0.924557864,0.920381129,0.898556334,0.945281175,0.881168792,0.86326209
118921,0.918970081,0.841188027,0.936180287,0.963359999,0.900662548,1.015934626
118924,0.98014708,0.934026296,0.90485337,0.929522707,1.048386579,0.881274375
118927,0.993730439,0.981215537,0.89081791,0.990245384,0.903511723,0.87719881
118930,0.950768044,0.915129239,0.960754827,0.92814641,0.911738127,0.926056748
118933,0.929062238,0.878085551,0.980519573,1.049493003,0.966383947,0.954040026
118936,0.864674279,0.91247929,0.927959751,0.896719071,0.926407561,0.932262462
118939,0.930866275,1.041777878,0.906838529,0.975391028,0.986569987,0.940300458
118942,0.867711491,0.889869562,0.897919039,0.900966146,0.888363795,0.871191017
118945,0.899499018,0.918004337,0.94281805,0.87393212,0.98595169,0.891738714
118948,0.875575524,0.869058107,0.89755374,0.944101546,0.908067987,0.979762525
118951,1.015042336,0.910876976,0.994802032,0.920380744,0.865332436,0.862104048
118954,0.879549903,0.983639233,0.952456113,0.942663469,0.881978242,0.899596125
118957,0.927123262,0.833653703,1.033352668,1.029669821,0.911662662,0.930843196
118960,0.96099827,0.947674113,0.944958227,1.004951736,0.937730235,0.879719856
118963,0.933734192,0.941049735,0.925112759,0.904873843,0.90786696,1.00940677
118966,0.930332552,0.919865147,0.87346692,0.988104594,0.943444053,0.900872819
118969,0.98999398,0.892410468,0.85835825,0.899857724,0.913793464,0.908887115
118972,0.936687988,0.952479175,0.880072202,0.856077598,0.949580734,1.034837208
118975,0.906178649,0.950596863,0.854971282,0.967370352,0.876297117,0.910204415
118978,0.925674688,0.880195668,0.897312705,0.910948495,0.952445068,0.94305012
118981,0.902482364,0.893682051,1.010624964,0.958846675,0.934557236,0.97192642
118984,0.880960329,0.972411575,0.867946439,0.977719529,0.964825399,0.939024424
118987,0.929289917,0.882720985,0.911151565,0.956896702,0.892364194,0.926669797
118990,0.99098467,0.926317771,0.981509216,0.909231895,0.953658033,0.92124619
118993,0.923115903,0.867010189,0.896244287,0.960043402,0.946359527,0.910752957
118996,0.929859817,0.950801299,0.98983098,0.946202488,0.91226395,0.893643683
118999,0.951450627,0.977967239,0.925057386,0.963487827,0.958463499,0.930732643
119002,0.988429242,0.94217101,0.927441255,0.928384113,0.889630906,0.982092442
119005,0.984899957,0.912709921,0.933868455,0.90835636,0.906198708,0.900087208
119008,0.883039487,0.907235274,0.925382113,0.957218365,0.911254119,0.978648923
119011,0.997413817,0.907840894,0.966881066,0.941392,0.961851402,0.93272488
119014,0.956156102,0.922480268,0.933006173,0.950425602,0.927631003,0.95643149
119017,0.994196812,0.947556983,0.999749321,0.907135382,0.917639233,0.906512044
119020,0.935672659,0.962701917,0.932553829,0.925003812,0.924706448,0.903439516
119023,0.905388602,0.919213188,0.925953282,0.928991082,0.969333351,0.950037136
119026,0.947055991,0.927054604,0.989098655,0.883312199,0.930824986,0.981822794
119029,0.916156274,0.927883325,0.905129943,0.940655551,0.904110934,0.93523951
119032,0.890114877,0.871495391,0.986417174,0.949728522,0.989550776,0.993527184
119035,0.897345683,0.961808471,0.960884353,0.893658827,0.963035315,0.893228271
119038,0.885871747,1.004337581,0.994749606,0.878992776,0.922724946,0.959021533
119041,0.923478527,0.964227408,0.954608328,0.949371617,0.98820801,0.867633829
119044,0.917187693,0.907187068,0.991100517,0.964670073,0.936172531,0.960682145
119047,0.955765551,1.009836298,0.88638409,0.873741005,0.966132565,0.946495337
119050,0.891660161,0.894732378,0.953382769,0.955271779,0.972805925,0.931422851
119053,0.887533351,0.974225739,0.917308149,0.839296234,0.856122321,0.941185896
119056,0.889091926,0.926811208,0.900546244,0.975832256,0.935828715,0.921845638
119059,0.877502875,0.892642284,0.905015194,0.911635597,0.884879803,0.901743707
119062,1.019690391,0.878107506,0.912892585,0.931972935,0.960320597,0.89837789
119065,0.902436775,0.921860114,0.92602561,0.998359596,0.896966946,0.921385684
119068,0.953352283,0.933345335,0.894746262,0.922673067,0.948472606,0.895222933
119071,0.964693432,0.92440446,0.906813561,0.903859751,0.926004422,0.944363137
119074,0.920100009,0.907495635,0.890536954,0.874209928,0.921415007,0.90507219
119077,0.857310532,0.976884002,0.92112884,1.017515974,0.94462686,0.899576099
119080,0.938406049,0.916519948,0.950891046,0.983536816,0.916772939,0.911476402
119083,0.97545816,0.937845886,0.941361283,0.902477093,0.937107068,0.990903702
119086,0.905446792,0.930341417,0.935290927,0.893592121,0.931587884,0.891069794
119089,0.999458645,0.912773842,0.899482733,1.00388851,0.888519093,0.878073759
119092,0.931122314,0.961336137,0.996534266,0.896672815,0.864933317,0.90395269
119095,1.000400086,0.919806748,1.01189903,1.014526922,0.923461154,0.911479223
119098,0.951892602,0.872083061,0.948703602,0.905627012,0.919722568,0.91637762
119101,0.89714722,0.908808815,0.958975002,0.979887005,0.92433523,0.89049442
119104,0.933098841,0.921043102,0.945425249,0.917421194,0.886221433,0.872783147
119107,0.850924778,0.859040168,1.031263513,0.952833364,0.879766209,0.902296753
119110,0.979782505,0.944346651,0.92606957,0.959937181,0.953459966,0.900058283
119113,0.945709444,0.93551228,0.935571224,0.933686043,0.948821111,0.933429841
119116,0.975372194,0.955787287,0.976602349,0.959740536,0.962578775,0.945929411
119119,0.940841016,0.911525408,0.934860056,0.997431451,0.952025655,0.987379482
119122,0.913076696,0.920269723,0.920031205,0.963837501,0.904535068,0.933814406
119125,0.961220326,0.927504993,0.889478181,0.970606706,1.020468937,0.926315406
119128,0.973710114,0.884333486,0.966324783,0.905747276,0.92044146,0.931521395
119131,0.893627995,0.925846747,0.933718355,0.875563448,0.933766211,0.982234957
119134,0.894254033,0.95681789,0.937374674,0.913588581,0.962306016,0.94122209
119137,0.953617442,0.92307625,0.968294997,1.027267451,0.915969763,0.911285774
119140,0.89251279,0.917790198,0.917867552,0.891275525,0.945875003,0.917421614
119143,0.946389694,0.933276305,0.968288557,0.895920174,0.913836786,0.911981538
119146,0.972289878,0.958942897,0.935706908,0.939968321,0.875132004,0.958646352
119149,0.91279065,0.906718691,0.924981231,0.884673647,0.932862317,0.912257374
119152,0.937501042,1.021617966,0.954566889,0.909351499,0.930207583,0.876975227
119155,0.8975253,0.956378391,0.966480888,0.851201691,0.940405949,0.969019186
119158,0.923691383,0.83670086,0.865732267,0.949646811,0.846746279,0.903853551
119161,0.989855517,0.911973485,0.855014159,0.934806169,0.887878837,0.967747913
119164,0.913691709,0.864291202,0.960378437,0.971325781,0.946474266,0.94951987
119167,0.985472331,0.92173908,0.917431896,0.977778164,0.900472586,0.974096406
119170,0.900627116,0.925919612,0.936167762,0.971408751,0.908259569,0.998328553
119173,1.010009727,0.951682595,0.913032002,0.943841194,0.961490529,0.918336871
119176,0.934425645,0.945719365,0.92015063,0.876891266,0.929030166,0.933438268
119179,0.979706443,0.982017515,1.006365483,0.95094646,0.984853013,0.911213576
119182,0.948954295,0.962308212,0.903601546,1.002393882,0.92234631,0.908867797
119185,0.875414969,0.930614617,0.929481189,0.920224159,0.984283674,0.909884752
119188,0.873577132,0.985919821,0.919922211,0.944154306,0.857196363,0.933534862
119191,0.966453712,0.895324213,0.97936781,0.867642926,0.877436086,0.94712049
119194,0.917173519,0.949774651,0.929013633,0.909369894,0.899154344,1.032438071
119197,0.961235196,0.899830205,0.860014038,0.963522143,0.868652833,0.926402327
119200,0.9392024,0.970204478,0.973755769,0.866405743,0.894740358,0.921396988
119203,0.998754073,0.900589782,0.947546794,1.103642733,0.948960267,1.007271938
119206,0.89538703,0.974905871,0.924959564,0.923574333,0.934847036,0.924457869
119209,0.916005419,0.975135419,0.900435822,0.930303466,0.912320695,0.954056212
119212,0.973528119,0.9160393,0.950847282,0.991323902,0.874090823,0.919316656
119215,0.884711995,0.917872624,1.005444443,0.924594433,0.925085585,1.042760396
119218,0.968073176,0.981777614,0.888775837,0.962603368,0.942256977,0.949445254
119221,0.954715601,0.880945766,0.836973691,0.982448668,0.997343028,0.913289187
119224,0.865745105,0.883693238,0.929829537,1.064729509,0.930433637,0.857220899
119227,0.916487058,0.920751488,0.93343825,0.897819006,0.909246943,0.932056258
119230,0.936007198,0.924783483,0.935606931,0.980478528,0.947424732,0.929999523
119233,0.912987502,0.882654896,0.909657734,0.937771994,0.93099841,0.92304819
119236,0.937108343,0.969279054,0.91540061,0.920837457,0.995339262,0.92484684
119239,0.898048645,0.891616843,0.980069512,0.899563688,1.017512942,0.952259183
119242,0.937731625,0.924135336,1.011630636,0.964308229,0.948149191,0.917849163
119245,0.973111448,0.916089586,0.966660628,0.937690104,0.899939059,0.9540031
119248,0.95996885,0.894660718,0.99157691,0.91614272,0.90697165,0.930451661
119251,0.952748454,1.035923665,0.973088683,0.99048729,0.976680117,0.94758728
119254,0.932609279,0.962982603,0.973066538,0.963179017,0.989380977,0.969257559
119257,0.953319904,0.939749163,0.926660209,0.911767181,0.980506702,1.010226959
119260,0.940452043,0.890372276,0.917012154,0.990992313,0.933023786,0.935692183
119263,0.897876378,0.92275608,0.945316044,0.994256008,0.904032503,0.928424044
119266,0.939542634,0.953250138,0.851024941,0.965331854,0.989464747,0.898636759
119269,0.971965708,0.923630404,0.908901709,0.93784685,0.89889295,0.920001683
119272,0.968265695,0.969936751,0.943513579,0.908850139,0.950880113,0.907739209
119275,0.98721187,0.939859263,0.928284276,1.036900271,0.904177508,0.983607587
119278,0.863671014,0.861505026,0.915416429,0.917625105,0.937099118,0.933724896
119281,0.942551279,0.951821547,0.952833706,0.893109451,0.973237713,0.8848067
119284,0.928094919,0.938759417,0.854809181,0.876329087,0.948929647,0.947039031
119287,0.946808793,0.861742013,1.012488917,0.994396268,0.919382491,0.883894123
119290,0.991861533,0.884965153,0.887568093,0.857087458,0.962795259,0.93311734
119293,0.970512558,1.013536178,0.914376672,0.909927757,0.927369869,0.996961221
119296,0.951124178,0.969964076,0.958814618,0.948592976,0.96484101,0.881311837
119299,0.945861003,0.929252088,0.880858867,0.861138556,0.996771409,0.915722398
119302,1.004547606,0.917618478,0.909025649,0.899666945,0.922043746,0.9349457
119305,0.996644417,0.896634431,0.897785503,0.940640318,0.877527926,0.963033117
119308,0.965221322,0.957535514,0.908319597,0.942057451,0.929788758,0.996288406
119311,0.867187385,0.922664254,0.885775886,0.90015883,0.90681352,0.914760131
119314,0.890966732,0.944590672,0.937631465,0.993796323,0.958915222,0.847625955
119317,0.956309425,0.960136739,0.912878058,0.916850473,0.943005963,0.938988737
119320,0.834930791,0.93400586,0.932212181,0.920276384,0.901576627,0.873153605
119323,0.887690541,0.897971379,0.857545613,0.859452529,0.950965769,0.961460903
119326,0.905090136,0.929832418,0.911711537,0.857560035,0.943649466,0.961089458
119329,0.928404654,0.911154158,0.997403242,0.895527519,0.921921962,0.858043751
119332,0.963853132,0.922920468,0.87002546,0.922288574,0.907648032,0.942914106
119335,0.952760821,0.922088269,0.940006503,0.951689081,1.006130448,0.963756943
119338,1.002946309,0.945407827,1.01629934,0.943632658,0.892892756,0.94346693
119341,0.911908038,0.989838987,0.963018289,0.973682429,0.956988609,0.874228608
119344,0.954727067,0.889464661,0.880324365,0.978684057,0.91047078,0.863602425
119347,0.928817784,0.919510579,0.904905783,0.953071665,0.889661039,0.953466029
119350,0.918657718,0.910080636,0.91794368,0.966731873,1.005627864,0.931028984
119353,0.974769097,0.952829344,0.897467869,0.984734032,0.954143401,0.927727858
119356,0.938066539,0.937823296,0.891598135,0.907143233,1.042270243,0.922219224
119359,0.97907433,0.91624245,0.913770854,0.91606328,0.91421308,0.946390537
119362,0.934007968,0.98278388,0.943586561,0.92772865,1.001091285,0.947749065
119365,0.976694132,0.928852606,0.96047106,0.93139246,0.957668786,0.945619382
119368,0.944769073,0.915059605,0.951602148,0.946423544,0.920130236,0.959679163
119371,0.987550719,0.894592487,0.968752152,0.916006494,0.968601695,0.916366535
119374,0.889597498,0.948401427,0.91287885,0.896627279,0.909495257,1.002319206
119377,0.928743887,0.942581533,0.928755168,0.992923733,0.883868521,0.947593691
119380,0.933157063,0.950167751,0.943279886,0.955573109,0.884910198,0.901654733
119383,0.908106861,0.930278771,0.921640498,0.934483952,0.994405283,0.90956875
119386,0.994576381,0.903860902,0.977709593,1.015377843,0.933233858,0.91076372
119389,0.904467501,0.85521499,0.942652841,0.913083913,0.948598222,0.91536455
119392,0.908000993,0.980833488,0.905856134,0.987243958,0.914567602,0.982569879
119395,0.929544947,0.905966016,0.941303422,0.972256745,0.933307963,0.919532228
119398,0.954959389,0.872795488,0.902865061,1.033618305,0.926282391,0.892867696
119401,0.950497411,0.845421638,0.927627706,0.925673568,0.922697346,1.016825761
119404,0.875009792,0.965047116,0.961841185,0.869535807,0.931005823,0.933541466
119407,0.917777882,0.956950975,0.897290883,0.927043943,1.00672041,1.000152289
119410,0.936087666,0.960791035,0.869932331,0.902610599,0.906018117,1.02161137
119413,0.900234438,0.907874734,0.89884297,0.908040891,0.871938853,0.932053911
119416,0.994543453,0.857587411,0.940949598,0.860675754,0.970453297,0.93437574
119419,0.91012259,0.961644412,1.042029538,0.906071539,0.920682299,1.056800541
119422,0.937507004,1.025836171,0.88660171,0.916832466,0.938674572,0.887503094
119425,0.925568973,0.917026252,0.936663609,0.893964887,0.922652244,0.978160912
119428,0.957085688,0.945780673,0.90081561,0.904031233,1.014674609,0.954203574
